draw_no,date,rank,prediction,actual,bonus,main_matches,bonus_match,grade,score,source,train_draws,train_until_draw_no,reference_payout_yen
1243,2018-01-15,4,03 06 20 28 39 42,23 24 32 37 41 42,29,1,False,はずれ,0.684777,loto6_heuristic_ensemble,1242,1242,0
1243,2018-01-15,5,03 06 13 20 39 42,23 24 32 37 41 42,29,1,False,はずれ,0.684573,loto6_heuristic_ensemble,1242,1242,0
1244,2018-01-18,1,03 06 20 21 39 42,10 15 17 18 20 41,35,1,False,はずれ,0.699964,loto6_heuristic_ensemble,1243,1243,0
1244,2018-01-18,2,03 06 20 31 39 42,10 15 17 18 20 41,35,1,False,はずれ,0.696991,loto6_heuristic_ensemble,1243,1243,0
1244,2018-01-18,3,03 06 20 28 39 42,10 15 17 18 20 41,35,1,False,はずれ,0.691754,loto6_heuristic_ensemble,1243,1243,0
1244,2018-01-18,4,03 06 13 20 39 42,10 15 17 18 20 41,35,1,False,はずれ,0.690856,loto6_heuristic_ensemble,1243,1243,0
1244,2018-01-18,5,03 06 20 22 39 42,10 15 17 18 20 41,35,1,False,はずれ,0.688853,loto6_heuristic_ensemble,1243,1243,0
1245,2018-01-22,1,03 06 20 21 39 42,13 15 27 30 31 39,08,1,False,はずれ,0.686009,loto6_heuristic_ensemble,1244,1244,0
1245,2018-01-22,2,03 06 20 31 39 42,13 15 27 30 31 39,08,2,False,はずれ,0.683017,loto6_heuristic_ensemble,1244,1244,0
1245,2018-01-22,3,03 06 13 20 39 42,13 15 27 30 31 39,08,2,False,はずれ,0.676751,loto6_heuristic_ensemble,1244,1244,0
1245,2018-01-22,4,03 06 20 28 39 42,13 15 27 30 31 39,08,1,False,はずれ,0.67494,loto6_heuristic_ensemble,1244,1244,0
1245,2018-01-22,5,03 06 20 22 39 42,13 15 27 30 31 39,08,1,False,はずれ,0.674292,loto6_heuristic_ensemble,1244,1244,0
1246,2018-01-25,1,01 06 19 28 38 39,04 10 11 23 36 37,34,0,False,はずれ,0.682433,loto6_heuristic_ensemble,1245,1245,0
1246,2018-01-25,2,01 06 19 22 36 39,04 10 11 23 36 37,34,1,False,はずれ,0.682415,loto6_heuristic_ensemble,1245,1245,0
1246,2018-01-25,3,03 06 19 28 38 39,04 10 11 23 36 37,34,0,False,はずれ,0.680039,loto6_heuristic_ensemble,1245,1245,0
1246,2018-01-25,4,01 06 19 38 39 42,04 10 11 23 36 37,34,0,False,はずれ,0.670129,loto6_heuristic_ensemble,1245,1245,0
1246,2018-01-25,5,03 06 19 38 39 42,04 10 11 23 36 37,34,0,False,はずれ,0.668847,loto6_heuristic_ensemble,1245,1245,0
1247,2018-01-29,1,01 06 19 23 38 42,04 07 17 18 26 36,35,0,False,はずれ,0.689097,loto6_heuristic_ensemble,1246,1246,0
1247,2018-01-29,2,01 06 19 28 38 39,04 07 17 18 26 36,35,0,False,はずれ,0.686574,loto6_heuristic_ensemble,1246,1246,0
1247,2018-01-29,3,03 06 19 28 38 39,04 07 17 18 26 36,35,0,False,はずれ,0.68245,loto6_heuristic_ensemble,1246,1246,0
1247,2018-01-29,4,03 08 20 23 39 42,04 07 17 18 26 36,35,0,False,はずれ,0.680738,loto6_heuristic_ensemble,1246,1246,0
1247,2018-01-29,5,01 06 19 38 39 42,04 07 17 18 26 36,35,0,False,はずれ,0.674334,loto6_heuristic_ensemble,1246,1246,0
1248,2018-02-01,1,01 06 19 28 38 39,02 06 14 28 34 37,03,2,False,はずれ,0.686731,loto6_heuristic_ensemble,1247,1247,0
1248,2018-02-01,2,01 08 19 28 38 39,02 06 14 28 34 37,03,1,False,はずれ,0.684881,loto6_heuristic_ensemble,1247,1247,0
1248,2018-02-01,3,03 06 19 28 38 39,02 06 14 28 34 37,03,2,True,はずれ,0.682551,loto6_heuristic_ensemble,1247,1247,0
1248,2018-02-01,4,08 15 19 28 39 42,02 06 14 28 34 37,03,1,False,はずれ,0.677115,loto6_heuristic_ensemble,1247,1247,0
1248,2018-02-01,5,08 14 19 28 39 43,02 06 14 28 34 37,03,2,False,はずれ,0.67648,loto6_heuristic_ensemble,1247,1247,0
1249,2018-02-05,1,03 06 19 30 39 42,05 08 15 20 25 27,06,0,True,はずれ,0.699404,loto6_heuristic_ensemble,1248,1248,0
1249,2018-02-05,2,03 06 19 28 38 39,05 08 15 20 25 27,06,0,True,はずれ,0.691638,loto6_heuristic_ensemble,1248,1248,0
1249,2018-02-05,3,03 08 19 28 38 39,05 08 15 20 25 27,06,1,False,はずれ,0.6817,loto6_heuristic_ensemble,1248,1248,0
1249,2018-02-05,4,02 06 19 23 28 43,05 08 15 20 25 27,06,0,True,はずれ,0.681277,loto6_heuristic_ensemble,1248,1248,0
1249,2018-02-05,5,03 05 20 28 38 39,05 08 15 20 25 27,06,2,False,はずれ,0.678931,loto6_heuristic_ensemble,1248,1248,0
1250,2018-02-08,1,03 06 19 28 38 39,03 10 18 22 23 40,27,1,False,はずれ,0.692597,loto6_heuristic_ensemble,1249,1249,0
1250,2018-02-08,2,02 19 21 23 28 38,03 10 18 22 23 40,27,1,False,はずれ,0.674606,loto6_heuristic_ensemble,1249,1249,0
1250,2018-02-08,3,06 10 19 23 28 39,03 10 18 22 23 40,27,2,False,はずれ,0.673639,loto6_heuristic_ensemble,1249,1249,0
1250,2018-02-08,4,03 06 19 36 38 39,03 10 18 22 23 40,27,1,False,はずれ,0.670846,loto6_heuristic_ensemble,1249,1249,0
1250,2018-02-08,5,03 06 20 23 38 39,03 10 18 22 23 40,27,2,False,はずれ,0.666754,loto6_heuristic_ensemble,1249,1249,0
1251,2018-02-12,1,03 12 20 28 39 43,21 28 31 33 34 40,23,1,False,はずれ,0.667855,loto6_heuristic_ensemble,1250,1250,0
1251,2018-02-12,2,06 19 21 38 39 42,21 28 31 33 34 40,23,1,False,はずれ,0.667156,loto6_heuristic_ensemble,1250,1250,0
1251,2018-02-12,3,06 08 19 21 38 42,21 28 31 33 34 40,23,1,False,はずれ,0.666857,loto6_heuristic_ensemble,1250,1250,0
1251,2018-02-12,4,02 06 19 28 38 39,21 28 31 33 34 40,23,1,False,はずれ,0.663181,loto6_heuristic_ensemble,1250,1250,0
1251,2018-02-12,5,06 19 28 38 39 43,21 28 31 33 34 40,23,1,False,はずれ,0.662441,loto6_heuristic_ensemble,1250,1250,0
1252,2018-02-15,1,06 15 19 28 38 39,04 15 18 19 22 29,37,2,False,はずれ,0.671063,loto6_heuristic_ensemble,1251,1251,0
1252,2018-02-15,2,06 11 19 22 39 42,04 15 18 19 22 29,37,2,False,はずれ,0.668536,loto6_heuristic_ensemble,1251,1251,0
1252,2018-02-15,3,02 06 19 28 38 39,04 15 18 19 22 29,37,1,False,はずれ,0.668532,loto6_heuristic_ensemble,1251,1251,0
1252,2018-02-15,4,06 19 28 38 39 43,04 15 18 19 22 29,37,1,False,はずれ,0.66708,loto6_heuristic_ensemble,1251,1251,0
1252,2018-02-15,5,06 08 12 28 39 42,04 15 18 19 22 29,37,0,False,はずれ,0.660987,loto6_heuristic_ensemble,1251,1251,0
1253,2018-02-19,1,02 06 19 22 31 39,01 12 14 24 33 37,15,0,False,はずれ,0.684965,loto6_heuristic_ensemble,1252,1252,0
1253,2018-02-19,2,01 03 12 22 39 42,01 12 14 24 33 37,15,2,False,はずれ,0.679419,loto6_heuristic_ensemble,1252,1252,0
1253,2018-02-19,3,01 12 15 23 38 42,01 12 14 24 33 37,15,2,True,はずれ,0.677585,loto6_heuristic_ensemble,1252,1252,0
1253,2018-02-19,4,02 07 20 28 39 43,01 12 14 24 33 37,15,0,False,はずれ,0.674883,loto6_heuristic_ensemble,1252,1252,0
1253,2018-02-19,5,01 03 20 30 36 39,01 12 14 24 33 37,15,1,False,はずれ,0.673723,loto6_heuristic_ensemble,1252,1252,0
1254,2018-02-22,1,06 15 20 23 28 39,07 08 11 15 36 39,37,2,False,はずれ,0.706338,loto6_heuristic_ensemble,1253,1253,0
1254,2018-02-22,2,06 15 20 23 36 39,07 08 11 15 36 39,37,3,False,5等,0.700274,loto6_heuristic_ensemble,1253,1253,1000
1254,2018-02-22,3,06 15 20 28 39 42,07 08 11 15 36 39,37,2,False,はずれ,0.698755,loto6_heuristic_ensemble,1253,1253,0
1254,2018-02-22,4,06 15 20 28 31 39,07 08 11 15 36 39,37,2,False,はずれ,0.698213,loto6_heuristic_ensemble,1253,1253,0
1254,2018-02-22,5,06 15 20 28 37 39,07 08 11 15 36 39,37,2,True,はずれ,0.691904,loto6_heuristic_ensemble,1253,1253,0
1255,2018-02-26,1,06 15 20 23 39 42,02 14 15 27 40 43,41,1,False,はずれ,0.70514,loto6_heuristic_ensemble,1254,1254,0
1255,2018-02-26,2,02 06 19 27 39 42,02 14 15 27 40 43,41,2,False,はずれ,0.696685,loto6_heuristic_ensemble,1254,1254,0
1255,2018-02-26,3,06 15 20 22 39 43,02 14 15 27 40 43,41,2,False,はずれ,0.694396,loto6_heuristic_ensemble,1254,1254,0
1255,2018-02-26,4,06 15 20 23 36 39,02 14 15 27 40 43,41,1,False,はずれ,0.691786,loto6_heuristic_ensemble,1254,1254,0
1255,2018-02-26,5,06 15 20 23 28 39,02 14 15 27 40 43,41,1,False,はずれ,0.691595,loto6_heuristic_ensemble,1254,1254,0
1256,2018-03-01,1,01 06 15 28 39 42,02 05 16 32 35 41,25,0,False,はずれ,0.719269,loto6_heuristic_ensemble,1255,1255,0
1256,2018-03-01,2,03 06 15 36 39 42,02 05 16 32 35 41,25,0,False,はずれ,0.708003,loto6_heuristic_ensemble,1255,1255,0
1256,2018-03-01,3,05 15 20 28 39 42,02 05 16 32 35 41,25,1,False,はずれ,0.69793,loto6_heuristic_ensemble,1255,1255,0
1256,2018-03-01,4,06 15 20 23 36 39,02 05 16 32 35 41,25,0,False,はずれ,0.690857,loto6_heuristic_ensemble,1255,1255,0
1256,2018-03-01,5,06 15 20 23 28 39,02 05 16 32 35 41,25,0,False,はずれ,0.690666,loto6_heuristic_ensemble,1255,1255,0
1257,2018-03-05,1,05 15 20 28 39 42,01 11 19 23 32 37,14,0,False,はずれ,0.700254,loto6_heuristic_ensemble,1256,1256,0
1257,2018-03-05,2,05 15 20 22 28 39,01 11 19 23 32 37,14,0,False,はずれ,0.692295,loto6_heuristic_ensemble,1256,1256,0
1257,2018-03-05,3,06 15 20 23 36 39,01 11 19 23 32 37,14,1,False,はずれ,0.689843,loto6_heuristic_ensemble,1256,1256,0
1257,2018-03-05,4,06 15 20 23 28 39,01 11 19 23 32 37,14,1,False,はずれ,0.689576,loto6_heuristic_ensemble,1256,1256,0
1257,2018-03-05,5,05 15 20 22 36 39,01 11 19 23 32 37,14,0,False,はずれ,0.688674,loto6_heuristic_ensemble,1256,1256,0
1258,2018-03-08,1,01 10 15 28 39 42,08 14 20 25 31 41,35,0,False,はずれ,0.706685,loto6_heuristic_ensemble,1257,1257,0
1258,2018-03-08,2,08 15 20 28 39 42,08 14 20 25 31 41,35,2,False,はずれ,0.691316,loto6_heuristic_ensemble,1257,1257,0
1258,2018-03-08,3,06 15 20 28 39 42,08 14 20 25 31 41,35,1,False,はずれ,0.690946,loto6_heuristic_ensemble,1257,1257,0
1258,2018-03-08,4,08 12 15 25 36 39,08 14 20 25 31 41,35,2,False,はずれ,0.684959,loto6_heuristic_ensemble,1257,1257,0
1258,2018-03-08,5,06 15 20 28 37 39,08 14 20 25 31 41,35,1,False,はずれ,0.683805,loto6_heuristic_ensemble,1257,1257,0
1259,2018-03-12,1,06 15 19 28 36 39,10 16 20 26 33 36,41,1,False,はずれ,0.711522,loto6_heuristic_ensemble,1258,1258,0
1259,2018-03-12,2,02 15 19 28 36 39,10 16 20 26 33 36,41,1,False,はずれ,0.694178,loto6_heuristic_ensemble,1258,1258,0
1259,2018-03-12,3,08 15 19 28 36 39,10 16 20 26 33 36,41,1,False,はずれ,0.693819,loto6_heuristic_ensemble,1258,1258,0
1259,2018-03-12,4,08 15 20 28 39 42,10 16 20 26 33 36,41,1,False,はずれ,0.692691,loto6_heuristic_ensemble,1258,1258,0
1259,2018-03-12,5,06 08 15 28 36 39,10 16 20 26 33 36,41,1,False,はずれ,0.689389,loto6_heuristic_ensemble,1258,1258,0
1260,2018-03-15,1,08 15 20 28 39 42,03 08 16 19 25 26,32,1,False,はずれ,0.695698,loto6_heuristic_ensemble,1259,1259,0
1260,2018-03-15,2,06 15 20 28 39 42,03 08 16 19 25 26,32,0,False,はずれ,0.691743,loto6_heuristic_ensemble,1259,1259,0
1260,2018-03-15,3,06 19 23 28 39 42,03 08 16 19 25 26,32,1,False,はずれ,0.689356,loto6_heuristic_ensemble,1259,1259,0
1260,2018-03-15,4,10 15 19 28 39 42,03 08 16 19 25 26,32,1,False,はずれ,0.68687,loto6_heuristic_ensemble,1259,1259,0
1260,2018-03-15,5,06 15 20 28 37 39,03 08 16 19 25 26,32,0,False,はずれ,0.685528,loto6_heuristic_ensemble,1259,1259,0
1261,2018-03-19,1,01 15 20 28 39 42,09 20 26 29 30 34,42,1,True,はずれ,0.715332,loto6_heuristic_ensemble,1260,1260,0
1261,2018-03-19,2,08 15 20 28 39 42,09 20 26 29 30 34,42,1,True,はずれ,0.701627,loto6_heuristic_ensemble,1260,1260,0
1261,2018-03-19,3,08 15 20 28 31 39,09 20 26 29 30 34,42,1,False,はずれ,0.696672,loto6_heuristic_ensemble,1260,1260,0
1261,2018-03-19,4,06 15 20 28 39 42,09 20 26 29 30 34,42,1,True,はずれ,0.694488,loto6_heuristic_ensemble,1260,1260,0
1261,2018-03-19,5,06 15 20 28 31 39,09 20 26 29 30 34,42,1,False,はずれ,0.692867,loto6_heuristic_ensemble,1260,1260,0
1262,2018-03-22,1,06 15 20 23 39 42,04 11 15 20 24 43,10,2,False,はずれ,0.703321,loto6_heuristic_ensemble,1261,1261,0
1262,2018-03-22,2,08 15 20 28 39 42,04 11 15 20 24 43,10,2,False,はずれ,0.695664,loto6_heuristic_ensemble,1261,1261,0
1262,2018-03-22,3,06 15 20 28 39 42,04 11 15 20 24 43,10,2,False,はずれ,0.692121,loto6_heuristic_ensemble,1261,1261,0
1262,2018-03-22,4,06 08 15 20 39 42,04 11 15 20 24 43,10,2,False,はずれ,0.692081,loto6_heuristic_ensemble,1261,1261,0
1262,2018-03-22,5,08 15 20 23 28 39,04 11 15 20 24 43,10,2,False,はずれ,0.689171,loto6_heuristic_ensemble,1261,1261,0
1263,2018-03-26,1,06 08 15 25 37 42,03 08 13 14 31 37,06,2,True,はずれ,0.681867,loto6_heuristic_ensemble,1262,1262,0
1263,2018-03-26,2,06 14 19 28 37 39,03 08 13 14 31 37,06,2,True,はずれ,0.668429,loto6_heuristic_ensemble,1262,1262,0
1263,2018-03-26,3,01 08 15 30 36 39,03 08 13 14 31 37,06,1,False,はずれ,0.666019,loto6_heuristic_ensemble,1262,1262,0
1263,2018-03-26,4,06 15 19 22 36 42,03 08 13 14 31 37,06,0,True,はずれ,0.665996,loto6_heuristic_ensemble,1262,1262,0
1263,2018-03-26,5,01 15 20 28 38 42,03 08 13 14 31 37,06,0,False,はずれ,0.659972,loto6_heuristic_ensemble,1262,1262,0
1264,2018-03-29,1,06 15 20 23 39 42,01 06 27 33 35 43,15,1,True,はずれ,0.697119,loto6_heuristic_ensemble,1263,1263,0
1264,2018-03-29,2,08 15 20 23 39 42,01 06 27 33 35 43,15,0,True,はずれ,0.696841,loto6_heuristic_ensemble,1263,1263,0
1264,2018-03-29,3,08 15 20 28 39 42,01 06 27 33 35 43,15,0,True,はずれ,0.692051,loto6_heuristic_ensemble,1263,1263,0
1264,2018-03-29,4,08 15 20 23 28 39,01 06 27 33 35 43,15,0,True,はずれ,0.687521,loto6_heuristic_ensemble,1263,1263,0
1264,2018-03-29,5,06 08 15 20 39 42,01 06 27 33 35 43,15,1,True,はずれ,0.686294,loto6_heuristic_ensemble,1263,1263,0
1265,2018-04-02,1,03 15 20 23 38 42,05 20 26 27 28 33,12,1,False,はずれ,0.678205,loto6_heuristic_ensemble,1264,1264,0
1265,2018-04-02,2,03 08 20 23 38 42,05 20 26 27 28 33,12,1,False,はずれ,0.668714,loto6_heuristic_ensemble,1264,1264,0
1265,2018-04-02,3,03 15 20 28 38 39,05 20 26 27 28 33,12,2,False,はずれ,0.667487,loto6_heuristic_ensemble,1264,1264,0
1265,2018-04-02,4,03 15 20 22 38 39,05 20 26 27 28 33,12,1,False,はずれ,0.664713,loto6_heuristic_ensemble,1264,1264,0
1265,2018-04-02,5,03 08 15 20 38 42,05 20 26 27 28 33,12,1,False,はずれ,0.664072,loto6_heuristic_ensemble,1264,1264,0
1266,2018-04-05,1,03 15 20 23 38 42,03 12 16 23 25 28,17,2,False,はずれ,0.666627,loto6_heuristic_ensemble,1265,1265,0
1266,2018-04-05,2,03 08 20 29 39 42,03 12 16 23 25 28,17,1,False,はずれ,0.662164,loto6_heuristic_ensemble,1265,1265,0
1266,2018-04-05,3,03 08 20 23 38 42,03 12 16 23 25 28,17,2,False,はずれ,0.659586,loto6_heuristic_ensemble,1265,1265,0
1266,2018-04-05,4,03 08 15 20 38 42,03 12 16 23 25 28,17,1,False,はずれ,0.651585,loto6_heuristic_ensemble,1265,1265,0
1266,2018-04-05,5,03 15 20 22 38 39,03 12 16 23 25 28,17,1,False,はずれ,0.650805,loto6_heuristic_ensemble,1265,1265,0
1267,2018-04-09,1,03 08 15 20 39 42,04 18 31 33 34 41,09,0,False,はずれ,0.709398,loto6_heuristic_ensemble,1266,1266,0
1267,2018-04-09,2,03 15 20 28 39 42,04 18 31 33 34 41,09,0,False,はずれ,0.707911,loto6_heuristic_ensemble,1266,1266,0
1267,2018-04-09,3,03 15 20 22 39 42,04 18 31 33 34 41,09,0,False,はずれ,0.706255,loto6_heuristic_ensemble,1266,1266,0
1267,2018-04-09,4,03 08 20 23 39 42,04 18 31 33 34 41,09,0,False,はずれ,0.703588,loto6_heuristic_ensemble,1266,1266,0
1267,2018-04-09,5,03 08 20 28 39 42,04 18 31 33 34 41,09,0,False,はずれ,0.700128,loto6_heuristic_ensemble,1266,1266,0
1268,2018-04-12,1,03 08 15 20 39 42,08 11 15 22 35 36,30,2,False,はずれ,0.718334,loto6_heuristic_ensemble,1267,1267,0
1268,2018-04-12,2,03 15 20 28 39 42,08 11 15 22 35 36,30,1,False,はずれ,0.717513,loto6_heuristic_ensemble,1267,1267,0
1268,2018-04-12,3,03 15 20 22 39 42,08 11 15 22 35 36,30,2,False,はずれ,0.714346,loto6_heuristic_ensemble,1267,1267,0
1268,2018-04-12,4,03 08 20 23 39 42,08 11 15 22 35 36,30,1,False,はずれ,0.712011,loto6_heuristic_ensemble,1267,1267,0
1268,2018-04-12,5,03 08 20 28 39 42,08 11 15 22 35 36,30,1,False,はずれ,0.709948,loto6_heuristic_ensemble,1267,1267,0
1269,2018-04-16,1,08 15 20 28 39 42,09 10 11 33 39 42,25,2,False,はずれ,0.70302,loto6_heuristic_ensemble,1268,1268,0
1269,2018-04-16,2,08 15 20 28 37 39,09 10 11 33 39 42,25,1,False,はずれ,0.69351,loto6_heuristic_ensemble,1268,1268,0
1269,2018-04-16,3,08 15 19 20 28 39,09 10 11 33 39 42,25,1,False,はずれ,0.687013,loto6_heuristic_ensemble,1268,1268,0
1269,2018-04-16,4,08 15 20 22 39 42,09 10 11 33 39 42,25,2,False,はずれ,0.686934,loto6_heuristic_ensemble,1268,1268,0
1269,2018-04-16,5,08 15 20 28 33 39,09 10 11 33 39 42,25,2,False,はずれ,0.685867,loto6_heuristic_ensemble,1268,1268,0
1270,2018-04-19,1,01 15 20 28 39 42,09 10 24 30 35 40,38,0,False,はずれ,0.716148,loto6_heuristic_ensemble,1269,1269,0
1270,2018-04-19,2,01 08 20 28 37 39,09 10 24 30 35 40,38,0,False,はずれ,0.709536,loto6_heuristic_ensemble,1269,1269,0
1270,2018-04-19,3,01 11 20 28 39 42,09 10 24 30 35 40,38,0,False,はずれ,0.709396,loto6_heuristic_ensemble,1269,1269,0
1270,2018-04-19,4,08 11 15 20 39 42,09 10 24 30 35 40,38,0,False,はずれ,0.70894,loto6_heuristic_ensemble,1269,1269,0
1270,2018-04-19,5,01 08 15 20 39 42,09 10 24 30 35 40,38,0,False,はずれ,0.705984,loto6_heuristic_ensemble,1269,1269,0
1271,2018-04-23,1,08 15 20 23 28 39,01 11 14 27 39 42,32,1,False,はずれ,0.705038,loto6_heuristic_ensemble,1270,1270,0
1271,2018-04-23,2,08 15 20 28 37 39,01 11 14 27 39 42,32,1,False,はずれ,0.701606,loto6_heuristic_ensemble,1270,1270,0
1271,2018-04-23,3,08 15 20 28 39 42,01 11 14 27 39 42,32,2,False,はずれ,0.699214,loto6_heuristic_ensemble,1270,1270,0
1271,2018-04-23,4,08 15 20 28 33 39,01 11 14 27 39 42,32,1,False,はずれ,0.697992,loto6_heuristic_ensemble,1270,1270,0
1271,2018-04-23,5,08 15 19 20 28 39,01 11 14 27 39 42,32,1,False,はずれ,0.694801,loto6_heuristic_ensemble,1270,1270,0
1272,2018-04-26,1,08 15 20 23 39 42,04 09 13 32 37 38,42,0,True,はずれ,0.695469,loto6_heuristic_ensemble,1271,1271,0
1272,2018-04-26,2,08 15 20 23 28 39,04 09 13 32 37 38,42,0,False,はずれ,0.694342,loto6_heuristic_ensemble,1271,1271,0
1272,2018-04-26,3,08 15 20 28 37 39,04 09 13 32 37 38,42,1,False,はずれ,0.690315,loto6_heuristic_ensemble,1271,1271,0
1272,2018-04-26,4,08 15 20 28 39 42,04 09 13 32 37 38,42,0,True,はずれ,0.689833,loto6_heuristic_ensemble,1271,1271,0
1272,2018-04-26,5,08 15 20 28 33 39,04 09 13 32 37 38,42,0,False,はずれ,0.687567,loto6_heuristic_ensemble,1271,1271,0
1273,2018-04-30,1,08 15 20 23 28 39,18 20 22 26 34 37,04,1,False,はずれ,0.70011,loto6_heuristic_ensemble,1272,1272,0
1273,2018-04-30,2,08 15 20 28 39 42,18 20 22 26 34 37,04,1,False,はずれ,0.695835,loto6_heuristic_ensemble,1272,1272,0
1273,2018-04-30,3,08 15 20 28 37 39,18 20 22 26 34 37,04,2,False,はずれ,0.695168,loto6_heuristic_ensemble,1272,1272,0
1273,2018-04-30,4,08 15 20 28 33 39,18 20 22 26 34 37,04,1,False,はずれ,0.693785,loto6_heuristic_ensemble,1272,1272,0
1273,2018-04-30,5,08 15 20 23 28 37,18 20 22 26 34 37,04,2,False,はずれ,0.687978,loto6_heuristic_ensemble,1272,1272,0
1274,2018-05-03,1,08 11 20 28 37 39,03 15 18 23 31 37,34,1,False,はずれ,0.700964,loto6_heuristic_ensemble,1273,1273,0
1274,2018-05-03,2,08 11 20 28 33 39,03 15 18 23 31 37,34,0,False,はずれ,0.699615,loto6_heuristic_ensemble,1273,1273,0
1274,2018-05-03,3,08 15 20 28 37 39,03 15 18 23 31 37,34,2,False,はずれ,0.698763,loto6_heuristic_ensemble,1273,1273,0
1274,2018-05-03,4,08 15 20 23 28 39,03 15 18 23 31 37,34,2,False,はずれ,0.69866,loto6_heuristic_ensemble,1273,1273,0
1274,2018-05-03,5,08 11 15 20 28 39,03 15 18 23 31 37,34,1,False,はずれ,0.697195,loto6_heuristic_ensemble,1273,1273,0
1275,2018-05-07,1,08 11 20 28 37 39,07 19 21 28 40 41,03,1,False,はずれ,0.702741,loto6_heuristic_ensemble,1274,1274,0
1275,2018-05-07,2,08 15 20 28 37 39,07 19 21 28 40 41,03,1,False,はずれ,0.702167,loto6_heuristic_ensemble,1274,1274,0
1275,2018-05-07,3,08 11 14 28 37 39,07 19 21 28 40 41,03,1,False,はずれ,0.701151,loto6_heuristic_ensemble,1274,1274,0
1275,2018-05-07,4,08 15 28 37 39 42,07 19 21 28 40 41,03,1,False,はずれ,0.699838,loto6_heuristic_ensemble,1274,1274,0
1275,2018-05-07,5,06 08 15 28 37 39,07 19 21 28 40 41,03,1,False,はずれ,0.697096,loto6_heuristic_ensemble,1274,1274,0
1276,2018-05-10,1,08 11 20 28 37 39,05 06 09 11 16 35,22,1,False,はずれ,0.688341,loto6_heuristic_ensemble,1275,1275,0
1276,2018-05-10,2,08 15 20 28 37 39,05 06 09 11 16 35,22,0,False,はずれ,0.687636,loto6_heuristic_ensemble,1275,1275,0
1276,2018-05-10,3,08 11 14 28 37 39,05 06 09 11 16 35,22,1,False,はずれ,0.686909,loto6_heuristic_ensemble,1275,1275,0
1276,2018-05-10,4,06 08 15 28 37 39,05 06 09 11 16 35,22,1,False,はずれ,0.683688,loto6_heuristic_ensemble,1275,1275,0
1276,2018-05-10,5,08 11 15 28 36 39,05 06 09 11 16 35,22,1,False,はずれ,0.682507,loto6_heuristic_ensemble,1275,1275,0
1277,2018-05-14,1,08 11 20 28 37 39,12 16 20 22 31 43,33,1,False,はずれ,0.688189,loto6_heuristic_ensemble,1276,1276,0
1277,2018-05-14,2,08 15 20 28 37 39,12 16 20 22 31 43,33,1,False,はずれ,0.687038,loto6_heuristic_ensemble,1276,1276,0
1277,2018-05-14,3,08 11 20 28 33 37,12 16 20 22 31 43,33,1,True,はずれ,0.681669,loto6_heuristic_ensemble,1276,1276,0
1277,2018-05-14,4,08 11 15 20 28 39,12 16 20 22 31 43,33,1,False,はずれ,0.680985,loto6_heuristic_ensemble,1276,1276,0
1277,2018-05-14,5,08 11 20 28 33 39,12 16 20 22 31 43,33,1,True,はずれ,0.678282,loto6_heuristic_ensemble,1276,1276,0
1278,2018-05-17,1,08 11 20 28 37 39,03 04 18 28 34 36,06,1,False,はずれ,0.698884,loto6_heuristic_ensemble,1277,1277,0
1278,2018-05-17,2,08 15 20 28 37 39,03 04 18 28 34 36,06,1,False,はずれ,0.69765,loto6_heuristic_ensemble,1277,1277,0
1278,2018-05-17,3,08 11 20 28 33 37,03 04 18 28 34 36,06,1,False,はずれ,0.695419,loto6_heuristic_ensemble,1277,1277,0
1278,2018-05-17,4,08 11 15 20 28 39,03 04 18 28 34 36,06,1,False,はずれ,0.694996,loto6_heuristic_ensemble,1277,1277,0
1278,2018-05-17,5,08 11 20 28 33 39,03 04 18 28 34 36,06,1,False,はずれ,0.69198,loto6_heuristic_ensemble,1277,1277,0
1279,2018-05-21,1,08 11 20 28 37 39,04 10 16 17 20 24,31,1,False,はずれ,0.685672,loto6_heuristic_ensemble,1278,1278,0
1279,2018-05-21,2,08 15 20 23 28 37,04 10 16 17 20 24,31,1,False,はずれ,0.685135,loto6_heuristic_ensemble,1278,1278,0
1279,2018-05-21,3,08 15 20 28 37 39,04 10 16 17 20 24,31,1,False,はずれ,0.684442,loto6_heuristic_ensemble,1278,1278,0
1279,2018-05-21,4,08 11 20 28 33 37,04 10 16 17 20 24,31,1,False,はずれ,0.682113,loto6_heuristic_ensemble,1278,1278,0
1279,2018-05-21,5,08 11 15 20 28 39,04 10 16 17 20 24,31,1,False,はずれ,0.681509,loto6_heuristic_ensemble,1278,1278,0
1280,2018-05-24,1,08 15 20 28 37 39,01 09 11 21 29 36,07,0,False,はずれ,0.705193,loto6_heuristic_ensemble,1279,1279,0
1280,2018-05-24,2,08 15 20 23 28 37,01 09 11 21 29 36,07,0,False,はずれ,0.704269,loto6_heuristic_ensemble,1279,1279,0
1280,2018-05-24,3,08 11 20 28 37 39,01 09 11 21 29 36,07,1,False,はずれ,0.702778,loto6_heuristic_ensemble,1279,1279,0
