draw_no,date,rank,core_label,prediction,core5,cover_number,actual,bonus,train_draws,train_until_draw_no,score,core_score,main_matches,bonus_match,grade,core5_matches,core5_5hit,core5_4plus
1169,2017-04-27,2,A,06 19 21 38 42 43,06 19 38 42 43,21,19 24 25 36 37 43,10,1168,1168,0.641074,0.66191,2,False,はずれ,2,False,False
1169,2017-04-27,3,B,03 06 12 19 38 43,03 06 12 19 38,43,19 24 25 36 37 43,10,1168,1168,0.644627,0.650729,2,False,はずれ,1,False,False
1169,2017-04-27,4,B,03 06 12 19 38 42,03 06 12 19 38,42,19 24 25 36 37 43,10,1168,1168,0.640634,0.650729,1,False,はずれ,1,False,False
1169,2017-04-27,5,C,03 06 19 21 38 42,03 19 21 38 42,06,19 24 25 36 37 43,10,1168,1168,0.664644,0.647824,1,False,はずれ,1,False,False
1170,2017-05-01,1,A,06 12 19 38 42 43,06 19 38 42 43,12,01 08 13 19 23 28,39,1169,1169,0.652983,0.671895,1,False,はずれ,1,False,False
1170,2017-05-01,2,A,06 19 21 38 42 43,06 19 38 42 43,21,01 08 13 19 23 28,39,1169,1169,0.650724,0.671895,1,False,はずれ,1,False,False
1170,2017-05-01,3,B,03 06 19 21 38 42,03 19 21 38 42,06,01 08 13 19 23 28,39,1169,1169,0.669423,0.653769,1,False,はずれ,1,False,False
1170,2017-05-01,4,B,03 12 19 21 38 42,03 19 21 38 42,12,01 08 13 19 23 28,39,1169,1169,0.654135,0.653769,1,False,はずれ,1,False,False
1170,2017-05-01,5,C,03 06 12 19 38 43,03 06 12 19 38,43,01 08 13 19 23 28,39,1169,1169,0.647925,0.65331,1,False,はずれ,1,False,False
1171,2017-05-04,1,A,06 12 19 38 42 43,06 19 38 42 43,12,09 10 13 21 34 36,40,1170,1170,0.642032,0.661276,0,False,はずれ,0,False,False
1171,2017-05-04,2,A,06 19 21 38 42 43,06 19 38 42 43,21,09 10 13 21 34 36,40,1170,1170,0.640099,0.661276,1,False,はずれ,0,False,False
1171,2017-05-04,3,B,03 06 19 21 38 42,03 19 21 38 42,06,09 10 13 21 34 36,40,1170,1170,0.658841,0.644537,1,False,はずれ,1,False,False
1171,2017-05-04,4,B,03 12 19 21 38 42,03 19 21 38 42,12,09 10 13 21 34 36,40,1170,1170,0.644617,0.644537,1,False,はずれ,1,False,False
1171,2017-05-04,5,C,03 06 12 19 38 42,03 06 12 19 38,42,09 10 13 21 34 36,40,1170,1170,0.635921,0.644064,0,False,はずれ,0,False,False
1172,2017-05-08,1,A,06 12 19 38 42 43,06 19 38 42 43,12,03 10 31 32 38 39,15,1171,1171,0.643237,0.662257,1,False,はずれ,1,False,False
1172,2017-05-08,2,A,06 19 21 38 42 43,06 19 38 42 43,21,03 10 31 32 38 39,15,1171,1171,0.642245,0.662257,1,False,はずれ,1,False,False
1172,2017-05-08,3,B,03 06 19 21 38 42,03 19 21 38 42,06,03 10 31 32 38 39,15,1171,1171,0.660662,0.646109,2,False,はずれ,2,False,False
1172,2017-05-08,4,B,03 12 19 21 38 42,03 19 21 38 42,12,03 10 31 32 38 39,15,1171,1171,0.646315,0.646109,2,False,はずれ,2,False,False
1172,2017-05-08,5,C,03 06 12 19 38 42,03 06 12 19 38,42,03 10 31 32 38 39,15,1171,1171,0.636975,0.645168,2,False,はずれ,2,False,False
1173,2017-05-11,1,A,06 12 19 27 38 42,06 19 27 38 42,12,05 07 11 16 33 38,25,1172,1172,0.649738,0.651016,1,False,はずれ,1,False,False
1173,2017-05-11,2,A,06 19 21 27 38 42,06 19 27 38 42,21,05 07 11 16 33 38,25,1172,1172,0.640085,0.651016,1,False,はずれ,1,False,False
1173,2017-05-11,3,B,03 06 12 19 27 38,03 06 12 19 38,27,05 07 11 16 33 38,25,1172,1172,0.640696,0.645867,1,False,はずれ,1,False,False
1173,2017-05-11,4,B,03 06 12 19 38 42,03 06 12 19 38,42,05 07 11 16 33 38,25,1172,1172,0.636966,0.645867,1,False,はずれ,1,False,False
1173,2017-05-11,5,C,03 06 19 21 38 42,03 19 21 38 42,06,05 07 11 16 33 38,25,1172,1172,0.657448,0.642843,1,False,はずれ,1,False,False
1174,2017-05-15,1,A,03 06 12 19 27 38,03 06 12 19 38,27,07 08 09 25 29 31,28,1173,1173,0.642735,0.652557,0,False,はずれ,0,False,False
1174,2017-05-15,2,A,03 06 12 19 30 38,03 06 12 19 38,30,07 08 09 25 29 31,28,1173,1173,0.642272,0.652557,0,False,はずれ,0,False,False
1174,2017-05-15,3,B,06 12 19 27 38 42,06 19 27 38 42,12,07 08 09 25 29 31,28,1173,1173,0.650183,0.650936,0,False,はずれ,0,False,False
1174,2017-05-15,4,B,06 19 21 27 38 42,06 19 27 38 42,21,07 08 09 25 29 31,28,1173,1173,0.641041,0.650936,0,False,はずれ,0,False,False
1174,2017-05-15,5,C,03 06 19 21 38 42,03 19 21 38 42,06,07 08 09 25 29 31,28,1173,1173,0.66153,0.646783,0,False,はずれ,0,False,False
1175,2017-05-18,1,A,03 06 12 19 30 38,03 06 12 19 38,30,02 04 06 21 27 37,10,1174,1174,0.655065,0.664752,1,False,はずれ,1,False,False
1175,2017-05-18,2,A,03 06 12 19 38 43,03 06 12 19 38,43,02 04 06 21 27 37,10,1174,1174,0.654499,0.664752,1,False,はずれ,1,False,False
1175,2017-05-18,3,B,06 12 19 38 42 43,06 19 38 42 43,12,02 04 06 21 27 37,10,1174,1174,0.654693,0.663347,1,False,はずれ,1,False,False
1175,2017-05-18,4,B,06 19 21 38 42 43,06 19 38 42 43,21,02 04 06 21 27 37,10,1174,1174,0.650158,0.663347,2,False,はずれ,1,False,False
1175,2017-05-18,5,C,03 06 19 21 38 42,03 19 21 38 42,06,02 04 06 21 27 37,10,1174,1174,0.675832,0.65901,2,False,はずれ,1,False,False
1176,2017-05-22,1,A,06 12 19 21 38 42,06 19 21 38 42,12,02 09 18 23 29 32,34,1175,1175,0.661762,0.661286,0,False,はずれ,0,False,False
1176,2017-05-22,2,A,06 08 19 21 38 42,06 19 21 38 42,08,02 09 18 23 29 32,34,1175,1175,0.652234,0.661286,0,False,はずれ,0,False,False
1176,2017-05-22,3,B,03 06 12 19 21 38,03 06 12 19 38,21,02 09 18 23 29 32,34,1175,1175,0.647604,0.656415,0,False,はずれ,0,False,False
1176,2017-05-22,4,B,03 06 12 19 30 38,03 06 12 19 38,30,02 09 18 23 29 32,34,1175,1175,0.646541,0.656415,0,False,はずれ,0,False,False
1176,2017-05-22,5,C,06 19 21 30 36 43,19 21 30 36 43,06,02 09 18 23 29 32,34,1175,1175,0.663619,0.652767,0,False,はずれ,0,False,False
1177,2017-05-25,1,A,06 12 19 21 38 42,06 19 21 38 42,12,02 05 21 22 23 38,36,1176,1176,0.665286,0.66328,2,False,はずれ,2,False,False
1177,2017-05-25,2,A,06 08 19 21 38 42,06 19 21 38 42,08,02 05 21 22 23 38,36,1176,1176,0.655033,0.66328,2,False,はずれ,2,False,False
1177,2017-05-25,3,B,03 06 12 19 21 38,03 06 12 19 38,21,02 05 21 22 23 38,36,1176,1176,0.649522,0.656694,2,False,はずれ,1,False,False
1177,2017-05-25,4,B,03 06 12 19 30 38,03 06 12 19 38,30,02 05 21 22 23 38,36,1176,1176,0.648306,0.656694,1,False,はずれ,1,False,False
1177,2017-05-25,5,C,06 19 21 30 36 43,19 21 30 36 43,06,02 05 21 22 23 38,36,1176,1176,0.66757,0.656067,1,True,はずれ,1,False,False
1178,2017-05-29,1,A,06 12 19 21 38 42,06 19 21 38 42,12,16 17 20 22 29 40,31,1177,1177,0.665031,0.662653,0,False,はずれ,0,False,False
1178,2017-05-29,2,A,06 08 19 21 38 42,06 19 21 38 42,08,16 17 20 22 29 40,31,1177,1177,0.655247,0.662653,0,False,はずれ,0,False,False
1178,2017-05-29,3,B,03 06 12 19 21 38,03 06 12 19 38,21,16 17 20 22 29 40,31,1177,1177,0.647391,0.653855,0,False,はずれ,0,False,False
1178,2017-05-29,4,B,03 06 12 19 38 43,03 06 12 19 38,43,16 17 20 22 29 40,31,1177,1177,0.646342,0.653855,0,False,はずれ,0,False,False
1178,2017-05-29,5,C,06 19 21 30 36 43,19 21 30 36 43,06,16 17 20 22 29 40,31,1177,1177,0.664926,0.651759,0,False,はずれ,0,False,False
1179,2017-06-01,1,A,06 12 19 21 38 42,06 19 21 38 42,12,05 12 27 36 39 40,37,1178,1178,0.663467,0.665675,1,False,はずれ,0,False,False
1179,2017-06-01,2,A,06 08 19 21 38 42,06 19 21 38 42,08,05 12 27 36 39 40,37,1178,1178,0.658524,0.665675,0,False,はずれ,0,False,False
1179,2017-06-01,3,B,03 06 12 19 21 38,03 06 12 19 38,21,05 12 27 36 39 40,37,1178,1178,0.645502,0.650449,1,False,はずれ,1,False,False
1179,2017-06-01,4,B,03 06 12 19 38 42,03 06 12 19 38,42,05 12 27 36 39 40,37,1178,1178,0.643133,0.650449,1,False,はずれ,1,False,False
1179,2017-06-01,5,C,06 19 21 30 36 43,19 21 30 36 43,06,05 12 27 36 39 40,37,1178,1178,0.662715,0.648052,1,False,はずれ,1,False,False
1180,2017-06-05,1,A,06 19 21 30 38 42,06 19 21 38 42,30,02 04 05 13 18 21,40,1179,1179,0.65655,0.665532,1,False,はずれ,1,False,False
1180,2017-06-05,2,A,03 06 19 21 38 42,06 19 21 38 42,03,02 04 05 13 18 21,40,1179,1179,0.655658,0.665532,1,False,はずれ,1,False,False
1180,2017-06-05,3,B,03 06 19 30 38 43,03 06 19 38 43,30,02 04 05 13 18 21,40,1179,1179,0.649206,0.644339,0,False,はずれ,0,False,False
1180,2017-06-05,4,B,03 06 19 21 38 43,03 06 19 38 43,21,02 04 05 13 18 21,40,1179,1179,0.643185,0.644339,1,False,はずれ,0,False,False
1180,2017-06-05,5,C,06 19 21 30 36 43,19 21 30 36 43,06,02 04 05 13 18 21,40,1179,1179,0.658365,0.643005,1,False,はずれ,1,False,False
1181,2017-06-08,1,A,06 19 21 30 38 42,06 19 21 38 42,30,15 16 17 29 31 32,12,1180,1180,0.663489,0.672253,0,False,はずれ,0,False,False
1181,2017-06-08,2,A,03 06 19 21 38 42,06 19 21 38 42,03,15 16 17 29 31 32,12,1180,1180,0.662979,0.672253,0,False,はずれ,0,False,False
1181,2017-06-08,3,B,06 19 21 30 36 43,19 21 30 36 43,06,15 16 17 29 31 32,12,1180,1180,0.666381,0.651746,0,False,はずれ,0,False,False
1181,2017-06-08,4,B,08 19 21 30 36 43,19 21 30 36 43,08,15 16 17 29 31 32,12,1180,1180,0.645451,0.651746,0,False,はずれ,0,False,False
1181,2017-06-08,5,C,03 06 19 30 38 43,03 06 19 38 43,30,15 16 17 29 31 32,12,1180,1180,0.655685,0.650509,0,False,はずれ,0,False,False
1182,2017-06-12,1,A,06 19 21 30 38 42,06 19 21 38 42,30,05 06 10 13 24 33,40,1181,1181,0.668295,0.677198,1,False,はずれ,1,False,False
1182,2017-06-12,2,A,03 06 19 21 38 42,06 19 21 38 42,03,05 06 10 13 24 33,40,1181,1181,0.66817,0.677198,1,False,はずれ,1,False,False
1182,2017-06-12,3,B,06 19 21 30 36 43,19 21 30 36 43,06,05 06 10 13 24 33,40,1181,1181,0.671283,0.656104,1,False,はずれ,0,False,False
1182,2017-06-12,4,B,08 19 21 30 36 43,19 21 30 36 43,08,05 06 10 13 24 33,40,1181,1181,0.650291,0.656104,0,False,はずれ,0,False,False
1182,2017-06-12,5,C,03 06 19 30 38 43,03 06 19 38 43,30,05 06 10 13 24 33,40,1181,1181,0.660153,0.655049,1,False,はずれ,1,False,False
1183,2017-06-15,1,A,06 19 21 30 38 42,06 19 21 38 42,30,02 19 22 25 32 36,39,1182,1182,0.653763,0.662696,1,False,はずれ,1,False,False
1183,2017-06-15,2,A,03 06 19 21 38 42,06 19 21 38 42,03,02 19 22 25 32 36,39,1182,1182,0.653693,0.662696,1,False,はずれ,1,False,False
1183,2017-06-15,3,B,06 19 21 30 36 43,19 21 30 36 43,06,02 19 22 25 32 36,39,1182,1182,0.657471,0.643941,2,False,はずれ,2,False,False
1183,2017-06-15,4,B,08 19 21 30 36 43,19 21 30 36 43,08,02 19 22 25 32 36,39,1182,1182,0.637597,0.643941,2,False,はずれ,2,False,False
1183,2017-06-15,5,C,03 06 19 21 30 38,03 19 21 30 38,06,02 19 22 25 32 36,39,1182,1182,0.655896,0.642315,1,False,はずれ,1,False,False
1184,2017-06-19,1,A,03 06 19 21 38 42,06 19 21 38 42,03,02 06 21 30 31 36,41,1183,1183,0.658079,0.66435,2,False,はずれ,2,False,False
1184,2017-06-19,2,A,06 19 21 30 38 42,06 19 21 38 42,30,02 06 21 30 31 36,41,1183,1183,0.657814,0.66435,3,False,5等,2,False,False
1184,2017-06-19,3,B,06 19 21 30 36 43,19 21 30 36 43,06,02 06 21 30 31 36,41,1183,1183,0.668767,0.656932,4,False,4等,3,False,False
1184,2017-06-19,4,B,08 19 21 30 36 43,19 21 30 36 43,08,02 06 21 30 31 36,41,1183,1183,0.651887,0.656932,3,False,5等,3,False,False
1184,2017-06-19,5,C,03 06 19 21 30 38,03 19 21 30 38,06,02 06 21 30 31 36,41,1183,1183,0.661881,0.648835,3,False,5等,2,False,False
1185,2017-06-22,1,A,03 06 19 21 38 42,06 19 21 38 42,03,06 15 18 26 27 31,38,1184,1184,0.653422,0.661311,1,True,はずれ,1,False,False
1185,2017-06-22,2,A,06 08 19 21 38 42,06 19 21 38 42,08,06 15 18 26 27 31,38,1184,1184,0.651715,0.661311,1,True,はずれ,1,False,False
1185,2017-06-22,3,B,06 19 21 36 38 43,06 19 21 36 43,38,06 15 18 26 27 31,38,1184,1184,0.655166,0.65898,1,True,はずれ,1,False,False
1185,2017-06-22,4,B,06 08 19 21 36 43,06 19 21 36 43,08,06 15 18 26 27 31,38,1184,1184,0.655076,0.65898,1,False,はずれ,1,False,False
1185,2017-06-22,5,C,03 06 19 21 36 38,03 19 21 36 38,06,06 15 18 26 27 31,38,1184,1184,0.658626,0.642994,1,True,はずれ,0,False,False
1186,2017-06-26,1,A,03 06 19 21 38 42,06 19 21 38 42,03,08 10 20 25 38 43,39,1185,1185,0.659834,0.663303,1,False,はずれ,1,False,False
1186,2017-06-26,2,A,06 08 19 21 38 42,06 19 21 38 42,08,08 10 20 25 38 43,39,1185,1185,0.656355,0.663303,2,False,はずれ,1,False,False
1186,2017-06-26,3,B,06 08 19 21 36 43,06 19 21 36 43,08,08 10 20 25 38 43,39,1185,1185,0.659854,0.661135,2,False,はずれ,1,False,False
1186,2017-06-26,4,B,06 19 21 36 38 43,06 19 21 36 43,38,08 10 20 25 38 43,39,1185,1185,0.659313,0.661135,2,False,はずれ,1,False,False
1186,2017-06-26,5,C,03 06 19 21 38 43,03 06 19 38 43,21,08 10 20 25 38 43,39,1185,1185,0.649137,0.647239,2,False,はずれ,2,False,False
1187,2017-06-29,1,A,03 06 19 21 38 42,06 19 21 38 42,03,03 13 18 20 24 31,37,1186,1186,0.656646,0.659073,1,False,はずれ,0,False,False
1187,2017-06-29,2,A,01 06 19 21 38 42,06 19 21 38 42,01,03 13 18 20 24 31,37,1186,1186,0.649815,0.659073,0,False,はずれ,0,False,False
1187,2017-06-29,3,B,06 19 21 36 38 43,06 19 21 36 43,38,03 13 18 20 24 31,37,1186,1186,0.645422,0.65016,0,False,はずれ,0,False,False
1187,2017-06-29,4,B,06 12 19 21 36 43,06 19 21 36 43,12,03 13 18 20 24 31,37,1186,1186,0.643215,0.65016,0,False,はずれ,0,False,False
1187,2017-06-29,5,C,03 06 19 23 38 42,03 06 19 23 38,42,03 13 18 20 24 31,37,1186,1186,0.638749,0.641128,1,False,はずれ,1,False,False
1188,2017-07-03,1,A,01 06 19 21 38 42,06 19 21 38 42,01,03 09 19 20 23 30,14,1187,1187,0.649968,0.659571,1,False,はずれ,1,False,False
1188,2017-07-03,2,A,06 19 21 31 38 42,06 19 21 38 42,31,03 09 19 20 23 30,14,1187,1187,0.649527,0.659571,1,False,はずれ,1,False,False
1188,2017-07-03,3,B,06 19 21 36 38 43,06 19 21 36 43,38,03 09 19 20 23 30,14,1187,1187,0.647556,0.651384,1,False,はずれ,1,False,False
1188,2017-07-03,4,B,06 12 19 21 36 43,06 19 21 36 43,12,03 09 19 20 23 30,14,1187,1187,0.644989,0.651384,1,False,はずれ,1,False,False
1188,2017-07-03,5,C,03 06 19 21 30 36,03 19 21 30 36,06,03 09 19 20 23 30,14,1187,1187,0.651069,0.634515,3,False,5等,3,False,False
1189,2017-07-06,1,A,06 19 21 31 38 42,06 19 21 38 42,31,08 24 28 30 38 41,32,1188,1188,0.646845,0.655428,1,False,はずれ,1,False,False
1189,2017-07-06,2,A,01 06 19 21 38 42,06 19 21 38 42,01,08 24 28 30 38 41,32,1188,1188,0.645989,0.655428,1,False,はずれ,1,False,False
1189,2017-07-06,3,B,06 19 21 36 38 43,06 19 21 36 43,38,08 24 28 30 38 41,32,1188,1188,0.647607,0.650423,1,False,はずれ,0,False,False
1189,2017-07-06,4,B,06 12 19 21 36 43,06 19 21 36 43,12,08 24 28 30 38 41,32,1188,1188,0.644649,0.650423,0,False,はずれ,0,False,False
1189,2017-07-06,5,C,03 06 19 21 30 36,03 19 21 30 36,06,08 24 28 30 38 41,32,1188,1188,0.657389,0.641412,1,False,はずれ,1,False,False
1190,2017-07-10,1,A,06 19 21 31 38 42,06 19 21 38 42,31,01 03 13 29 38 39,08,1189,1189,0.652021,0.660457,1,False,はずれ,1,False,False
1190,2017-07-10,2,A,01 06 19 21 38 42,06 19 21 38 42,01,01 03 13 29 38 39,08,1189,1189,0.651163,0.660457,2,False,はずれ,1,False,False
1190,2017-07-10,3,B,06 19 21 30 36 38,06 19 21 30 36,38,01 03 13 29 38 39,08,1189,1189,0.642822,0.648149,1,False,はずれ,0,False,False
1190,2017-07-10,4,B,06 19 21 30 31 36,06 19 21 30 36,31,01 03 13 29 38 39,08,1189,1189,0.638089,0.648149,0,False,はずれ,0,False,False
1190,2017-07-10,5,C,03 06 19 21 23 38,03 06 19 23 38,21,01 03 13 29 38 39,08,1189,1189,0.636575,0.641431,2,False,はずれ,2,False,False
1191,2017-07-13,1,A,06 19 21 31 38 42,06 19 21 38 42,31,03 05 11 20 25 32,30,1190,1190,0.655144,0.66318,0,False,はずれ,0,False,False
1191,2017-07-13,2,A,03 06 19 21 38 42,06 19 21 38 42,03,03 05 11 20 25 32,30,1190,1190,0.65422,0.66318,1,False,はずれ,0,False,False
1191,2017-07-13,3,B,03 06 19 23 38 42,03 06 19 23 38,42,03 05 11 20 25 32,30,1190,1190,0.645108,0.652244,1,False,はずれ,1,False,False
1191,2017-07-13,4,B,03 06 19 21 23 38,03 06 19 23 38,21,03 05 11 20 25 32,30,1190,1190,0.643025,0.652244,1,False,はずれ,1,False,False
1191,2017-07-13,5,C,03 06 19 21 30 38,03 19 21 30 38,06,03 05 11 20 25 32,30,1190,1190,0.665605,0.647792,1,True,はずれ,1,False,False
1192,2017-07-17,1,A,03 06 19 21 38 42,06 19 21 38 42,03,15 17 18 22 30 39,28,1191,1191,0.660458,0.665743,0,False,はずれ,0,False,False
1192,2017-07-17,2,A,06 08 19 21 38 42,06 19 21 38 42,08,15 17 18 22 30 39,28,1191,1191,0.656123,0.665743,0,False,はずれ,0,False,False
1192,2017-07-17,3,B,03 06 19 23 38 42,03 06 19 23 38,42,15 17 18 22 30 39,28,1191,1191,0.65019,0.65834,0,False,はずれ,0,False,False
1192,2017-07-17,4,B,03 06 19 21 23 38,03 06 19 23 38,21,15 17 18 22 30 39,28,1191,1191,0.648773,0.65834,0,False,はずれ,0,False,False
1192,2017-07-17,5,C,03 06 19 21 30 38,03 19 21 30 38,06,15 17 18 22 30 39,28,1191,1191,0.671392,0.653887,1,False,はずれ,1,False,False
1193,2017-07-20,1,A,03 06 19 21 38 42,06 19 21 38 42,03,01 02 07 08 10 42,28,1192,1192,0.660079,0.6681,1,False,はずれ,1,False,False
1193,2017-07-20,2,A,06 08 19 21 38 42,06 19 21 38 42,08,01 02 07 08 10 42,28,1192,1192,0.65888,0.6681,2,False,はずれ,1,False,False
1193,2017-07-20,3,B,03 06 19 23 38 42,03 06 19 23 38,42,01 02 07 08 10 42,28,1192,1192,0.650633,0.658873,1,False,はずれ,0,False,False
1193,2017-07-20,4,B,03 06 19 21 23 38,03 06 19 23 38,21,01 02 07 08 10 42,28,1192,1192,0.649829,0.658873,0,False,はずれ,0,False,False
1193,2017-07-20,5,C,03 06 19 21 30 38,03 19 21 30 38,06,01 02 07 08 10 42,28,1192,1192,0.673528,0.655671,0,False,はずれ,0,False,False
1194,2017-07-24,1,A,03 06 19 21 30 38,03 06 19 21 38,30,12 18 20 23 33 40,01,1193,1193,0.65288,0.662344,0,False,はずれ,0,False,False
1194,2017-07-24,2,A,03 06 08 19 21 38,03 06 19 21 38,08,12 18 20 23 33 40,01,1193,1193,0.651371,0.662344,0,False,はずれ,0,False,False
1194,2017-07-24,3,B,06 19 21 30 36 38,06 19 21 30 36,38,12 18 20 23 33 40,01,1193,1193,0.652461,0.651578,0,False,はずれ,0,False,False
1194,2017-07-24,4,B,06 19 21 30 31 36,06 19 21 30 36,31,12 18 20 23 33 40,01,1193,1193,0.641045,0.651578,0,False,はずれ,0,False,False
1194,2017-07-24,5,C,06 08 19 23 38 43,06 19 23 38 43,08,12 18 20 23 33 40,01,1193,1193,0.646075,0.648566,1,False,はずれ,1,False,False
1195,2017-07-27,1,A,03 06 19 21 30 38,03 06 19 21 38,30,01 04 17 22 35 42,07,1194,1194,0.652721,0.665045,0,False,はずれ,0,False,False
1195,2017-07-27,2,A,03 06 19 21 31 38,03 06 19 21 38,31,01 04 17 22 35 42,07,1194,1194,0.652035,0.665045,0,False,はずれ,0,False,False
1195,2017-07-27,3,B,06 19 21 30 36 38,06 19 21 30 36,38,01 04 17 22 35 42,07,1194,1194,0.653109,0.651478,0,False,はずれ,0,False,False
1195,2017-07-27,4,B,06 19 21 30 31 36,06 19 21 30 36,31,01 04 17 22 35 42,07,1194,1194,0.641593,0.651478,0,False,はずれ,0,False,False
1195,2017-07-27,5,C,06 19 21 23 38 43,06 19 23 38 43,21,01 04 17 22 35 42,07,1194,1194,0.647024,0.650506,0,False,はずれ,0,False,False
1196,2017-07-31,1,A,03 06 19 21 30 38,03 06 19 21 38,30,06 07 19 31 39 41,14,1195,1195,0.653324,0.664883,2,False,はずれ,2,False,False
1196,2017-07-31,2,A,03 06 19 21 31 38,03 06 19 21 38,31,06 07 19 31 39 41,14,1195,1195,0.652485,0.664883,3,False,5等,2,False,False
1196,2017-07-31,3,B,06 19 21 23 38 43,06 19 23 38 43,21,06 07 19 31 39 41,14,1195,1195,0.6465,0.653134,2,False,はずれ,2,False,False
1196,2017-07-31,4,B,06 08 19 23 38 43,06 19 23 38 43,08,06 07 19 31 39 41,14,1195,1195,0.645067,0.653134,2,False,はずれ,2,False,False
1196,2017-07-31,5,C,06 19 21 30 36 38,06 19 21 30 36,38,06 07 19 31 39 41,14,1195,1195,0.653544,0.651189,2,False,はずれ,2,False,False
1197,2017-08-03,1,A,03 06 19 21 23 38,03 06 19 23 38,21,03 24 28 36 37 39,27,1196,1196,0.635606,0.648927,1,False,はずれ,1,False,False
1197,2017-08-03,2,A,03 06 19 23 30 38,03 06 19 23 38,30,03 24 28 36 37 39,27,1196,1196,0.633812,0.648927,1,False,はずれ,1,False,False
1197,2017-08-03,3,B,03 06 19 21 30 38,03 19 21 30 38,06,03 24 28 36 37 39,27,1196,1196,0.657796,0.642907,1,False,はずれ,1,False,False
1197,2017-08-03,4,B,03 08 19 21 30 38,03 19 21 30 38,08,03 24 28 36 37 39,27,1196,1196,0.631931,0.642907,1,False,はずれ,1,False,False
1197,2017-08-03,5,C,03 06 19 21 36 38,06 19 21 36 38,03,03 24 28 36 37 39,27,1196,1196,0.629712,0.638214,2,False,はずれ,1,False,False
1198,2017-08-07,1,A,03 06 08 19 21 38,03 06 19 21 38,08,01 14 20 26 27 34,33,1197,1197,0.63319,0.648434,0,False,はずれ,0,False,False
1198,2017-08-07,2,A,03 06 19 21 31 38,03 06 19 21 38,31,01 14 20 26 27 34,33,1197,1197,0.631416,0.648434,0,False,はずれ,0,False,False
1198,2017-08-07,3,B,06 08 19 23 38 43,06 19 23 38 43,08,01 14 20 26 27 34,33,1197,1197,0.627813,0.634558,0,False,はずれ,0,False,False
1198,2017-08-07,4,B,06 19 21 23 38 43,06 19 23 38 43,21,01 14 20 26 27 34,33,1197,1197,0.625542,0.634558,0,False,はずれ,0,False,False
1198,2017-08-07,5,C,06 19 22 31 38 43,06 19 22 31 43,38,01 14 20 26 27 34,33,1197,1197,0.638047,0.628893,0,False,はずれ,0,False,False
1199,2017-08-10,1,A,03 06 08 19 21 38,03 06 19 21 38,08,09 10 11 20 28 40,17,1198,1198,0.64358,0.657573,0,False,はずれ,0,False,False
1199,2017-08-10,2,A,03 06 19 21 30 38,03 06 19 21 38,30,09 10 11 20 28 40,17,1198,1198,0.642267,0.657573,0,False,はずれ,0,False,False
1199,2017-08-10,3,B,06 19 21 23 38 43,06 19 23 38 43,21,09 10 11 20 28 40,17,1198,1198,0.643105,0.646726,0,False,はずれ,0,False,False
1199,2017-08-10,4,B,06 08 19 23 38 43,06 19 23 38 43,08,09 10 11 20 28 40,17,1198,1198,0.640728,0.646726,0,False,はずれ,0,False,False
1199,2017-08-10,5,C,06 19 22 31 38 43,06 19 22 31 43,38,09 10 11 20 28 40,17,1198,1198,0.649889,0.638232,0,False,はずれ,0,False,False
1200,2017-08-14,1,A,03 06 19 21 31 38,03 06 19 21 38,31,02 08 10 12 31 42,21,1199,1199,0.640779,0.65739,1,True,はずれ,0,False,False
1200,2017-08-14,2,A,03 06 08 19 21 38,03 06 19 21 38,08,02 08 10 12 31 42,21,1199,1199,0.64071,0.65739,1,True,はずれ,0,False,False
1200,2017-08-14,3,B,06 19 21 23 38 43,06 19 23 38 43,21,02 08 10 12 31 42,21,1199,1199,0.642901,0.646553,0,True,はずれ,0,False,False
1200,2017-08-14,4,B,06 08 19 23 38 43,06 19 23 38 43,08,02 08 10 12 31 42,21,1199,1199,0.637868,0.646553,1,False,はずれ,0,False,False
1200,2017-08-14,5,C,06 19 22 31 38 43,06 19 22 31 43,38,02 08 10 12 31 42,21,1199,1199,0.650471,0.638244,1,False,はずれ,1,False,False
1201,2017-08-17,1,A,03 06 19 21 31 38,03 06 19 21 38,31,01 15 19 22 26 28,33,1200,1200,0.648064,0.662861,1,False,はずれ,1,False,False
1201,2017-08-17,2,A,03 06 19 21 30 38,03 06 19 21 38,30,01 15 19 22 26 28,33,1200,1200,0.646249,0.662861,1,False,はずれ,1,False,False
1201,2017-08-17,3,B,06 19 21 23 38 43,06 19 23 38 43,21,01 15 19 22 26 28,33,1200,1200,0.648652,0.650782,1,False,はずれ,1,False,False
1201,2017-08-17,4,B,06 08 19 23 38 43,06 19 23 38 43,08,01 15 19 22 26 28,33,1200,1200,0.640749,0.650782,1,False,はずれ,1,False,False
